#DA_ID	Random_Taxon	Shortest_Taxon	Longest_Taxon
da01415	pfam21_Q6GQJ6_Q6GQJ6_XENLA	pfam21_Q6PJM1_Q6PJM1_HUMAN	pfam21_Q6GQJ6_Q6GQJ6_XENLA
da01417	up_Q33BP3_Q33BP3_PAROL	up_Q4RAR2_Q4RAR2_TETNG	up_Q6WIQ8_Q6WIQ8_XENLA
da01420	up_Q2Q3V0_Q2Q3V0_DROSI	up_Q2Q3U8_Q2Q3U8_DROSI	up_Q6NP57_Q6NP57_DROME
da01421	up_Q6W0I9_Q6W0I9_9NEOP	up_Q6W0F3_Q6W0F3_9NEOP	up_Q6W0F3_Q6W0F3_9NEOP
da01423	up_Q6WLA5_Q6WLA5_9MUSC	up_Q6WLA2_Q6WLA2_MUSDO	up_Q4UD12_Q4UD12_THEAN
da01424	up_Q6WV97_Q6WV97_9MUSC	up_Q6WV95_Q6WV95_9MUSC	up_Q6WV91_Q6WV91_9MUSC
da01425	up_Q6WG27_Q6WG27_MYCUL	up_Q6WG27_Q6WG27_MYCUL	pfam21_Q75JV4_Q75JV4_DICDI
da01426	pfam21_Q28YJ3_Q28YJ3_DROPS	pfam21_Q28YJ3_Q28YJ3_DROPS	pfam21_Q7KQQ9_Q7KQQ9_DROME
da01428	pfam21_Q22FE7_Q22FE7_TETTH	up_Q6W9M2_Q6W9M2_PARTE	up_Q22YR4_Q22YR4_TETTH
da01429	up_Q6WUY0_Q6WUY0_LOPCH	up_Q6WUX9_Q6WUX9_9CNID	up_Q6WUX9_Q6WUX9_9CNID
da01432	up_P84739_PALST_EUGGR	up_P84739_PALST_EUGGR	up_Q6L882_Q6L882_9EUGL
da01434	pfam21_Q5XMK9_Q5XMK9_ARATH	pfam21_Q2QTC2_Q2QTC2_ORYSA	up_Q6ZY51_PWD_ARATH
da01436	up_Q7F953_Q7F953_ORYSA	up_Q7F953_Q7F953_ORYSA	pfam21_Q1ST05_Q1ST05_MEDTR
da01440	up_Q3JSG9_Q3JSG9_BURP1	pfam21_Q4LHY7_Q4LHY7_9BURK	up_Q6LGA3_Q6LGA3_PHOPR
da01441	up_Q65A04_Q65A04_ECOLX	up_Q65A04_Q65A04_ECOLX	up_Q72DE8_Q72DE8_DESVH
da01442	pfam21_Q2DGE0_Q2DGE0_ACICY	pfam21_Q2DGE0_Q2DGE0_ACICY	up_Q6LQB5_Q6LQB5_PHOPR
da01451	pfam21_Q35JN6_Q35JN6_9BRAD	up_Q6SES8_Q6SES8_9BACT	pfam21_Q35JN6_Q35JN6_9BRAD
da01452	pfam21_Q2DY32_Q2DY32_ACICE	up_Q6V1M6_Q6V1M6_9ACTO	pfam21_Q2DY32_Q2DY32_ACICE
da01456	up_Q6W4T0_Q6W4T0_VIBAN	up_Q76HJ7_Q76HJ7_ACIBA	up_Q56UR1_Q56UR1_ACIBA
da01458	up_Q6WG25_Q6WG25_MYCUL	up_Q6WG25_Q6WG25_MYCUL	up_Q3M5Z6_Q3M5Z6_ANAVT
da01463	up_Q6N3Q9_Q6N3Q9_RHOPA	up_Q2IYW0_Q2IYW0_RHOP2	up_Q6N3Q9_Q6N3Q9_RHOPA
da01464	up_Q7D9C0_Q7D9C0_MYCTU	up_Q79FW5_Q79FW5_MYCTU	up_Q79FW5_Q79FW5_MYCTU
da01469	up_Q4DP21_Q4DP21_TRYCR	up_Q6MRP6_Q6MRP6_BDEBA	up_Q580L9_Q580L9_9TRYP
da01470	up_Q3JJN7_Q3JJN7_BURP1	up_Q5LWR7_Q5LWR7_SILPO	up_Q47E90_Q47E90_DECAR
da01473	up_Q2NKA1_Q2NKA1_AYWBP	up_Q6YRG1_Q6YRG1_ONYPE	up_Q2NKA1_Q2NKA1_AYWBP
da01475	pfam21_Q2DM53_Q2DM53_9DELT	up_Q729Q4_Q729Q4_DESVH	pfam21_Q2DM53_Q2DM53_9DELT
da01476	up_Q30ZL8_Q30ZL8_DESDG	up_Q72B06_Q72B06_DESVH	up_Q30ZL8_Q30ZL8_DESDG
da01478	up_Q30VD4_Q30VD4_DESDG	up_Q72FQ5_Q72FQ5_DESVH	up_Q72FQ5_Q72FQ5_DESVH
da01486	up_P63391_Y1348_MYCTU	up_P63391_Y1348_MYCTU	up_Q73X95_Q73X95_MYCPA
da01488	pfam21_Q27C53_Q27C53_MYCFV	pfam21_Q27C53_Q27C53_MYCFV	up_Q73YK0_Q73YK0_MYCPA
da01492	up_Q748K9_Q748K9_GEOSL	pfam21_Q3G1X1_Q3G1X1_9DELT	up_Q748K9_Q748K9_GEOSL
da01493	up_Q2RYQ8_Q2RYQ8_SALRD	up_Q2RYQ8_Q2RYQ8_SALRD	up_Q2JI86_Q2JI86_SYNJB
da01498	up_Q4SHX7_Q4SHX7_TETNG	up_Q4SHX7_Q4SHX7_TETNG	up_Q6TXE7_Q6TXE7_RAT
da01500	up_Q792Q3_Q792Q3_MOUSE	up_Q48NB3_Q48NB3_PSE14	up_Q792Q3_Q792Q3_MOUSE
da01502	up_Q5XVR6_Q5XVR6_FUNHE	up_Q5XVR6_Q5XVR6_FUNHE	up_Q70W32_Q70W32_ONCMY
da01504	up_Q3ISQ5_Q3ISQ5_NATPD	up_Q5V5Y3_Q5V5Y3_HALMA	up_Q6B7M6_Q6B7M6_HALVO
da01506	pfam21_Q6BM04_Q6BM04_DEBHA	pfam21_Q6BM04_Q6BM04_DEBHA	up_Q59XV0_SET2_CANAL
da01507	pfam21_Q6BRW7_Q6BRW7_DEBHA	pfam21_Q6BRW7_Q6BRW7_DEBHA	up_Q4WK66_Q4WK66_ASPFU
da01513	up_Q71SG6_Q71SG6_HUMAN	up_Q71SG6_Q71SG6_HUMAN	up_Q71SG6_Q71SG6_HUMAN
da01515	up_Q6DQL5_Q6DQL5_PETHY	up_Q4N8L5_Q4N8L5_THEPA	up_Q23YW9_Q23YW9_TETTH
da01516	up_Q69VY8_Q69VY8_ORYSJ	up_Q69VY8_Q69VY8_ORYSJ	up_Q24CC9_Q24CC9_TETTH
da01517	up_Q5HDF8_Q5HDF8_STAAC	up_Q6G6S3_Q6G6S3_STAAS	up_Q6G6S3_Q6G6S3_STAAS
da01527	up_Q47W45_Q47W45_COLP3	up_Q6ALE0_Q6ALE0_DESPS	up_Q47W45_Q47W45_COLP3
da01529	pfam21_Q4ING2_Q4ING2_GIBZE	up_Q6BDD1_Q6BDD1_9SPHN	pfam21_Q4ING2_Q4ING2_GIBZE
da01530	up_Q6BE06_Q6BE06_BACTU	up_Q6BE03_Q6BE03_BACTU	up_Q6BE06_Q6BE06_BACTU
da01535	up_Q6GQQ3_Q6GQQ3_RAT	up_Q6GQQ3_Q6GQQ3_RAT	up_Q5R5E8_HEPS_PONAB
da01539	pfam21_Q5JPI4_Q5JPI4_HUMAN	pfam21_Q5JPI4_Q5JPI4_HUMAN	up_Q4SAF4_Q4SAF4_TETNG
da01540	up_Q4SZW1_Q4SZW1_TETNG	up_Q6GQ30_Q6GQ30_XENLA	up_Q4SZW1_Q4SZW1_TETNG
da01543	up_Q64AI0_Q64AI0_9ARCH	up_Q64AI0_Q64AI0_9ARCH	up_Q64AI0_Q64AI0_9ARCH
da01548	up_Q1QZ55_Q1QZ55_CHRSD	up_Q5N550_Q5N550_SYNP6	up_Q5V4M4_Q5V4M4_HALMA
da01549	up_Q1YR66_Q1YR66_9GAMM	up_Q1YR66_Q1YR66_9GAMM	up_Q5V6A2_Q5V6A2_HALMA
da01553	pfam21_Q2ZTD6_Q2ZTD6_SHEPU	pfam21_Q2ZTD6_Q2ZTD6_SHEPU	pfam21_Q5TY51_Q5TY51_ANOGA
da01569	up_Q5MGG8_Q5MGG8_LONON	up_Q5MGG8_Q5MGG8_LONON	pfam21_Q297J7_Q297J7_DROPS
da01570	up_Q5NVA5_Q5NVA5_PONAB	up_Q5NVA5_Q5NVA5_PONAB	up_Q53QP0_Q53QP0_HUMAN
da01573	up_Q1L6V7_Q1L6V7_9BRYO	up_Q67ZK6_Q67ZK6_ARATH	up_Q1L6V7_Q1L6V7_9BRYO
da01574	up_Q69SU4_Q69SU4_ORYSJ	up_Q69SU4_Q69SU4_ORYSJ	up_Q2LAE1_ASHH2_ARATH
da01578	up_Q5NXL6_Q5NXL6_AZOSE	up_Q2C9V2_Q2C9V2_9RHOB	pfam21_Q3HCY8_Q3HCY8_TRIER
da01581	up_Q5P7V0_Q5P7V0_AZOSE	up_Q47GK0_Q47GK0_DECAR	up_Q21Y54_Q21Y54_RHOFD
da01594	up_Q5WVX8_Q5WVX8_LEGPL	up_Q5ZUS4_Q5ZUS4_LEGPH	up_Q5WVX8_Q5WVX8_LEGPL
da01602	up_Q5LLV6_Q5LLV6_SILPO	pfam21_Q3QTU1_Q3QTU1_9RHOB	pfam21_Q3QSK9_Q3QSK9_9RHOB
da01603	up_Q5LMV7_Q5LMV7_SILPO	pfam21_Q3QTW5_Q3QTW5_9RHOB	up_Q5LMV7_Q5LMV7_SILPO
da01605	up_Q5NG35_Q5NG35_FRATT	up_Q5NG35_Q5NG35_FRATT	up_Q5NG35_Q5NG35_FRATT
da01606	up_Q5NHD1_Q5NHD1_FRATT	up_Q5NHD1_Q5NHD1_FRATT	up_Q5NHD1_Q5NHD1_FRATT
da01611	up_Q629N7_Q629N7_BURMA	up_Q629N7_Q629N7_BURMA	up_Q629N7_Q629N7_BURMA
da01613	pfam21_Q3F8B2_Q3F8B2_9BURK	pfam21_Q3F8B2_Q3F8B2_9BURK	up_Q63I10_Q63I10_BURPS
da01616	up_Q63L36_Q63L36_BURPS	up_Q2SW13_Q2SW13_BURTA	up_Q2SW12_Q2SW12_BURTA
da01621	up_Q63UA8_Q63UA8_BURPS	up_Q3JS92_Q3JS92_BURP1	up_Q63UA8_Q63UA8_BURPS
da01624	up_Q5LI90_Q5LI90_BACFN	up_Q64ZA2_Q64ZA2_BACFR	up_Q64ZA2_Q64ZA2_BACFR
da01625	up_Q65G96_Q65G96_BACLD	up_Q65G96_Q65G96_BACLD	up_Q2SHE7_Q2SHE7_HAHCH
da01629	pfam21_Q4NDN3_Q4NDN3_9MICC	pfam21_Q4NDN4_Q4NDN4_9MICC	up_Q67PT7_Q67PT7_SYMTH
da01636	up_Q5YQZ6_MTNA_NOCFA	up_Q5YZV1_Q5YZV1_NOCFA	up_Q5YQZ6_MTNA_NOCFA
da01637	pfam21_Q4NJF2_Q4NJF2_9MICC	pfam21_Q4NJF2_Q4NJF2_9MICC	pfam21_Q1TNE8_Q1TNE8_9MYCO
da01640	pfam21_Q4NC53_Q4NC53_9MICC	up_Q5Z2Q3_Q5Z2Q3_NOCFA	pfam21_Q4NC53_Q4NC53_9MICC
da01651	up_Q55HD8_Q55HD8_CRYNE	up_Q55HD8_Q55HD8_CRYNE	up_Q5K6X7_Q5K6X7_CRYNE
da01653	up_Q55JN1_Q55JN1_CRYNE	up_Q55JN1_Q55JN1_CRYNE	up_Q5K9X0_Q5K9X0_CRYNE
da01654	pfam21_Q55KM1_Q55KM1_CRYNE	pfam21_Q5KAV0_Q5KAV0_CRYNE	pfam21_Q5KAV0_Q5KAV0_CRYNE
da01656	pfam21_Q5KFC2_Q5KFC2_CRYNE	pfam21_Q5KFC2_Q5KFC2_CRYNE	pfam21_Q5KFC2_Q5KFC2_CRYNE
da01658	up_Q54KB8_SYEC_DICDI	up_Q4UIP5_Q4UIP5_THEAN	up_Q54KB8_SYEC_DICDI
da01660	up_Q5KK48_Q5KK48_CRYNE	up_Q5KK48_Q5KK48_CRYNE	up_Q5KK48_Q5KK48_CRYNE
da01661	pfam21_Q5KMK5_Q5KMK5_CRYNE	up_Q4P2A7_Q4P2A7_USTMA	pfam21_Q5KMK5_Q5KMK5_CRYNE
da01663	up_Q560W5_Q560W5_CRYNE	up_Q560W5_Q560W5_CRYNE	up_Q5KPW6_Q5KPW6_CRYNE
da01665	up_Q5AYW1_Q5AYW1_EMENI	up_Q5AQV4_Q5AQV4_EMENI	up_Q5AYW1_Q5AYW1_EMENI
da01685	up_Q5BA73_Q5BA73_EMENI	up_Q5BA73_Q5BA73_EMENI	up_Q5AWV6_Q5AWV6_EMENI
da01691	up_Q2U5F5_Q2U5F5_ASPOR	up_Q5AY87_Q5AY87_EMENI	up_Q2U5F5_Q2U5F5_ASPOR
da01743	up_Q5BJV1_Q5BJV1_RAT	up_Q497A5_Q497A5_RAT	up_Q59GG9_Q59GG9_HUMAN
da01746	pfam21_Q56CZ0_Q56CZ0_HUMAN	up_Q5F3V4_Q5F3V4_CHICK	up_Q4TFW2_Q4TFW2_TETNG
da01750	up_Q5CJ84_Q5CJ84_CRYHO	up_Q5CPX0_Q5CPX0_CRYPV	up_Q5CJ84_Q5CJ84_CRYHO
da01751	up_Q5CJD6_Q5CJD6_CRYHO	up_Q5CUC0_Q5CUC0_CRYPV	up_Q5CJD6_Q5CJD6_CRYHO
da01758	up_Q4QJ16_Q4QJ16_LEIMA	up_Q57ZG8_Q57ZG8_9TRYP	up_Q4QJ16_Q4QJ16_LEIMA
da01761	up_Q554D9_SYNC_DICDI	up_Q554D9_SYNC_DICDI	up_Q4Q2W6_Q4Q2W6_LEIMA
da01762	up_Q566K6_Q566K6_MOUSE	up_Q5KQU1_Q5KQU1_MACFA	up_Q566K6_Q566K6_MOUSE
da01763	pfam21_Q1YAY0_Q1YAY0_STAAU	up_Q5HMH8_Q5HMH8_STAEQ	pfam21_Q1Y288_Q1Y288_STAAU
da01764	up_Q1L5Y5_Q1L5Y5_9VIRI	up_Q1L5Y5_Q1L5Y5_9VIRI	up_Q5D869_Q5D869_ARATH
da01766	up_Q3LWD4_Q3LWD4_BIGNA	up_Q3LWD4_Q3LWD4_BIGNA	up_Q5JJW0_Q5JJW0_ORYSJ
da01768	pfam21_Q7G2A7_Q7G2A7_ORYSA	up_Q4Q3A0_Q4Q3A0_LEIMA	pfam21_Q7G2A7_Q7G2A7_ORYSA
da01772	up_Q1VX14_Q1VX14_9FLAO	up_Q1VX14_Q1VX14_9FLAO	pfam21_Q43R66_Q43R66_SOLUS
da01773	up_Q27J21_Q27J21_LACPA	up_Q5H7T0_Q5H7T0_LACCA	up_Q27J21_Q27J21_LACPA
da01775	up_Q5IW60_Q5IW60_STRVR	up_Q5IW60_Q5IW60_STRVR	up_Q5IW60_Q5IW60_STRVR
da01777	up_Q4HEL2_Q4HEL2_CAMCO	up_Q4HEL2_Q4HEL2_CAMCO	up_Q5HSZ8_Q5HSZ8_CAMJR
da01779	pfam21_Q3VJ67_Q3VJ67_9CHLB	up_Q46EV5_Q46EV5_METBF	pfam21_Q3VNW7_Q3VNW7_9CHLB
da01782	pfam21_Q4IAK5_Q4IAK5_GIBZE	pfam21_Q4IAK5_Q4IAK5_GIBZE	pfam21_Q4HUU1_Q4HUU1_GIBZE
da01790	pfam21_Q4IEI3_Q4IEI3_GIBZE	pfam21_Q4IEI3_Q4IEI3_GIBZE	pfam21_Q4I0X8_Q4I0X8_GIBZE
da01795	pfam21_Q4I6L6_Q4I6L6_GIBZE	up_Q4WZQ4_Q4WZQ4_ASPFU	pfam21_Q4I6L6_Q4I6L6_GIBZE
da01841	pfam21_Q4WED9_Q4WED9_ASPFU	up_Q2U4Y3_Q2U4Y3_ASPOR	pfam21_Q4WED9_Q4WED9_ASPFU
da01843	up_Q2TXU6_Q2TXU6_ASPOR	up_Q2TXU6_Q2TXU6_ASPOR	up_Q4WD29_Q4WD29_ASPFU
da01854	up_Q4DX96_Q4DX96_TRYCR	up_Q4Q6V1_Q4Q6V1_LEIMA	up_Q4Q6V1_Q4Q6V1_LEIMA
da01867	pfam21_Q51AF3_Q51AF3_ENTHI	pfam21_Q518Y7_Q518Y7_ENTHI	pfam21_Q518Y7_Q518Y7_ENTHI
da01869	pfam21_Q51GS9_Q51GS9_ENTHI	pfam21_Q51GS9_Q51GS9_ENTHI	up_Q54QE6_Q54QE6_DICDI
da01870	up_Q4CWE5_Q4CWE5_TRYCR	up_Q52MQ5_Q52MQ5_TRYBB	up_Q4DVL0_Q4DVL0_TRYCR
da01894	up_Q4D9E8_Q4D9E8_TRYCR	up_Q4D9E8_Q4D9E8_TRYCR	up_Q4CUZ7_Q4CUZ7_TRYCR
da01896	up_Q4D7M2_Q4D7M2_TRYCR	up_Q4D7M2_Q4D7M2_TRYCR	up_Q23D03_Q23D03_TETTH
da01897	up_Q4DM49_Q4DM49_TRYCR	up_Q4DM49_Q4DM49_TRYCR	up_Q381Q2_Q381Q2_9TRYP
da01899	up_Q386S1_Q386S1_9TRYP	up_Q4E2S6_Q4E2S6_TRYCR	up_Q386S1_Q386S1_9TRYP
da01906	pfam21_Q4HAX2_Q4HAX2_9DEIO	up_Q2SCT3_Q2SCT3_HAHCH	up_Q3JBC9_Q3JBC9_NITOC
da01908	pfam21_Q4LJW0_Q4LJW0_9BURK	pfam21_Q4LJW0_Q4LJW0_9BURK	pfam21_Q4LJW0_Q4LJW0_9BURK
da01909	pfam21_Q4LS06_Q4LS06_9BURK	pfam21_Q4LS06_Q4LS06_9BURK	pfam21_Q4LS06_Q4LS06_9BURK
da01911	up_Q399S5_Q399S5_BURS3	pfam21_Q4LVD1_Q4LVD1_9BURK	up_Q399S5_Q399S5_BURS3
da01918	pfam21_Q4NMI9_Q4NMI9_9MICC	pfam21_Q4NMI9_Q4NMI9_9MICC	pfam21_Q4NMI9_Q4NMI9_9MICC
da01925	up_Q1V3X0_Q1V3X0_VIBAL	pfam21_Q4AHY6_Q4AHY6_9CHLB	up_Q1V3X0_Q1V3X0_VIBAL
da01926	pfam21_Q3GJE3_Q3GJE3_CHLVI	up_Q46QI0_Q46QI0_RALEJ	up_Q3ATV9_Q3ATV9_CHLCH
da01927	pfam21_Q3VTP9_Q3VTP9_PROAE	pfam21_Q4APZ9_Q4APZ9_9CHLB	pfam21_Q3VIW4_Q3VIW4_9CHLB
da01928	pfam21_Q4AQN9_Q4AQN9_9BURK	pfam21_Q4AQN9_Q4AQN9_9BURK	up_Q21RE9_Q21RE9_RHOFD
da01929	up_Q21RZ1_Q21RZ1_RHOFD	pfam21_Q4ASF9_Q4ASF9_9BURK	pfam21_Q4ARY1_Q4ARY1_9BURK
da01933	up_Q46RN3_Q46RN3_RALEJ	up_Q46RN3_Q46RN3_RALEJ	pfam21_Q4B2W1_Q4B2W1_9BURK
da01934	pfam21_Q3HDB8_Q3HDB8_TRIER	up_Q4BXL5_Q4BXL5_CROWT	pfam21_Q3HDB8_Q3HDB8_TRIER
da01935	up_Q4C078_Q4C078_CROWT	pfam21_Q3C8L3_Q3C8L3_9CLOT	up_Q4C078_Q4C078_CROWT
da01938	up_Q3M3Y5_Q3M3Y5_ANAVT	up_Q4C8E9_Q4C8E9_CROWT	pfam21_Q3H7H9_Q3H7H9_TRIER
da01940	pfam21_Q4CD59_Q4CD59_CLOTM	pfam21_Q4CD59_Q4CD59_CLOTM	up_Q3ITI1_Q3ITI1_NATPD
da01943	pfam21_Q4CDY0_Q4CDY0_CLOTM	pfam21_Q4CDY0_Q4CDY0_CLOTM	pfam21_Q4CHY1_Q4CHY1_CLOTM
da01945	pfam21_Q4CDY2_Q4CDY2_CLOTM	pfam21_Q3C762_Q3C762_9CLOT	pfam21_Q4CDY2_Q4CDY2_CLOTM
da01947	pfam21_Q4CJP4_Q4CJP4_CLOTM	pfam21_Q4CJP4_Q4CJP4_CLOTM	pfam21_Q4CJP3_Q4CJP3_CLOTM
da01948	up_Q4E6R5_Q4E6R5_9RICK	pfam21_Q2ZL19_Q2ZL19_SHEPU	pfam21_Q3C3H6_Q3C3H6_9CLOT
da01949	pfam21_Q3VPY6_Q3VPY6_9CHLB	pfam21_Q3VJH2_Q3VJH2_9CHLB	pfam21_Q3VPC5_Q3VPC5_9CHLB
da01955	up_Q1N785_Q1N785_9SPHN	up_Q1N785_Q1N785_9SPHN	pfam21_Q43UX5_Q43UX5_SOLUS
da01966	up_Q3JKM7_Q3JKM7_BURP1	up_Q46QG0_Q46QG0_RALEJ	up_Q3JKM7_Q3JKM7_BURP1
da01967	pfam21_Q2E3P2_Q2E3P2_BACCE	pfam21_Q2E3P2_Q2E3P2_BACCE	up_Q1NBY4_Q1NBY4_9SPHN
da01968	pfam21_Q3FYA5_Q3FYA5_9DELT	pfam21_Q3FYA5_Q3FYA5_9DELT	up_Q478U8_Q478U8_DECAR
da01969	pfam21_Q2ZDU4_Q2ZDU4_CALSA	pfam21_Q2ZDU4_Q2ZDU4_CALSA	pfam21_Q3NBW3_Q3NBW3_9PROT
da01975	up_Q1V0D5_Q1V0D5_PELUB	up_Q4FPK1_Q4FPK1_PELUB	up_Q4FPK1_Q4FPK1_PELUB
da01976	up_Q4FPP5_Q4FPP5_PELUB	up_Q4FPP6_Q4FPP6_PELUB	up_Q4FPP5_Q4FPP5_PELUB
da01985	pfam21_Q3P371_Q3P371_9GAMM	pfam21_Q40SS6_Q40SS6_DESAC	pfam21_Q3P371_Q3P371_9GAMM
da01987	up_Q2J8X3_CAAL2_FRASC	pfam21_Q40XM8_Q40XM8_KINRA	pfam21_Q3W211_Q3W211_9ACTO
da01990	pfam21_Q419R8_Q419R8_KINRA	pfam21_Q262F3_Q262F3_MYCVN	pfam21_Q419R8_Q419R8_KINRA
da01991	up_Q2RLH1_Q2RLH1_MOOTA	pfam21_Q420K2_Q420K2_DESHA	up_Q2RLH1_Q2RLH1_MOOTA
da01992	pfam21_Q420V2_Q420V2_DESHA	up_Q252B6_Q252B6_DESHY	pfam21_Q420V2_Q420V2_DESHA
da01993	pfam21_Q423A4_Q423A4_DESHA	pfam21_Q423A4_Q423A4_DESHA	pfam21_Q423A4_Q423A4_DESHA
da02004	up_Q4SAH3_Q4SAH3_TETNG	up_Q4SAH3_Q4SAH3_TETNG	up_Q4RES1_Q4RES1_TETNG
da02006	up_Q4RH04_Q4RH04_TETNG	pfam21_Q24B17_Q24B17_TETTH	up_Q4RH04_Q4RH04_TETNG
da02020	up_Q4S7V4_Q4S7V4_TETNG	up_Q4S7V4_Q4S7V4_TETNG	up_Q4RU50_Q4RU50_TETNG
da02049	pfam21_Q3KQW4_Q3KQW4_HUMAN	pfam21_Q3KQW4_Q3KQW4_HUMAN	up_Q4T1P8_Q4T1P8_TETNG
da02054	up_Q3I1U4_Q3I1U4_MACMU	up_Q4T860_Q4T860_TETNG	up_Q3I1U4_Q3I1U4_MACMU
da02105	pfam21_Q3W1C5_Q3W1C5_9ACTO	pfam21_Q3VXL6_Q3VXL6_9ACTO	pfam21_Q3W1C5_Q3W1C5_9ACTO
da02109	pfam21_Q3WDB6_Q3WDB6_9ACTO	up_Q1PXY6_Q1PXY6_9BACT	pfam21_Q3WDB6_Q3WDB6_9ACTO
da02114	pfam21_Q3WTJ3_Q3WTJ3_9RHIZ	up_Q2SW18_Q2SW18_BURTA	pfam21_Q3WTJ3_Q3WTJ3_9RHIZ
da02119	pfam21_Q3QJ17_Q3QJ17_9GAMM	pfam21_Q3QJ17_Q3QJ17_9GAMM	pfam21_Q3XTT1_Q3XTT1_9PROT
da02121	pfam21_Q3XUR7_Q3XUR7_9PROT	up_Q1Q5Q0_Q1Q5Q0_9BACT	pfam21_Q3XUR7_Q3XUR7_9PROT
da02136	up_Q2LTE1_Q2LTE1_SYNAS	up_Q315S5_Q315S5_DESDG	up_Q2LTE1_Q2LTE1_SYNAS
da02138	pfam21_Q3NAI0_Q3NAI0_9PROT	pfam21_Q3NAI1_Q3NAI1_9PROT	pfam21_Q3NAI0_Q3NAI0_9PROT
da02140	pfam21_Q33Y29_Q33Y29_9GAMM	pfam21_Q3NSA7_Q3NSA7_SHEFR	pfam21_Q33Y29_Q33Y29_9GAMM
da02144	pfam21_Q3QCB7_Q3QCB7_9GAMM	pfam21_Q1X2P0_Q1X2P0_9FIRM	pfam21_Q3QCB7_Q3QCB7_9GAMM
da02157	up_Q39UR6_Q39UR6_GEOMG	up_Q39UR6_Q39UR6_GEOMG	pfam21_Q2DMP6_Q2DMP6_9DELT
da02165	pfam21_Q3HGJ0_Q3HGJ0_TRIER	pfam21_Q3HGJ0_Q3HGJ0_TRIER	pfam21_Q3HDR5_Q3HDR5_TRIER
da02170	pfam21_Q1TUZ5_Q1TUZ5_9MYCO	pfam21_Q3HF53_Q3HF53_TRIER	up_Q2SEP2_Q2SEP2_HAHCH
da02179	up_Q3B624_Q3B624_PELLD	up_Q3B624_Q3B624_PELLD	up_Q2S6E0_Q2S6E0_SALRD
da02180	pfam21_Q301B8_Q301B8_STRSU	up_Q3C168_Q3C168_STRSU	up_Q3C168_Q3C168_STRSU
da02181	pfam21_Q3C7C3_Q3C7C3_9CLOT	pfam21_Q3C7C3_Q3C7C3_9CLOT	pfam21_Q2AG58_Q2AG58_9FIRM
da02184	pfam21_Q2AG86_Q2AG86_9FIRM	pfam21_Q3CI75_Q3CI75_THEET	pfam21_Q2AG86_Q2AG86_9FIRM
da02186	up_Q1YQ41_Q1YQ41_9GAMM	up_Q1YQ41_Q1YQ41_9GAMM	up_Q21RK5_Q21RK5_RHOFD
da02189	pfam21_Q34WM2_Q34WM2_9GAMM	pfam21_Q34WM2_Q34WM2_9GAMM	pfam21_Q3E2M6_Q3E2M6_CHLAU
da02199	up_Q30WB5_Q30WB5_DESDG	pfam21_Q261I4_Q261I4_MYCVN	up_Q30WB5_Q30WB5_DESDG
da02205	up_Q2SCX1_Q2SCX1_HAHCH	up_Q2SCX1_Q2SCX1_HAHCH	pfam21_Q35E76_Q35E76_9BRAD
da02210	up_Q21C89_Q21C89_RHOPB	up_Q2GBR6_Q2GBR6_NOVAD	pfam21_Q36VC0_Q36VC0_RHOPA
da02211	up_Q2WAN6_Q2WAN6_MAGSA	pfam21_Q37HE1_Q37HE1_RHOPA	up_Q2WAN6_Q2WAN6_MAGSA
da02238	up_Q2SW11_Q2SW11_BURTA	up_Q2SW11_Q2SW11_BURTA	pfam21_Q3P3N8_Q3P3N8_9GAMM
da02241	pfam21_Q2WHE1_Q2WHE1_CLOBE	pfam21_Q2WHE0_Q2WHE0_CLOBE	pfam21_Q2WHE1_Q2WHE1_CLOBE
da02244	pfam21_Q2WSB3_Q2WSB3_CLOBE	pfam21_Q2WSB3_Q2WSB3_CLOBE	pfam21_Q2WSB3_Q2WSB3_CLOBE
da02249	pfam21_Q2WVB7_Q2WVB7_CLOBE	pfam21_Q2WVB7_Q2WVB7_CLOBE	pfam21_Q2WVK4_Q2WVK4_CLOBE
da02254	up_Q2RHS4_Q2RHS4_MOOTA	up_Q3ABV5_Q3ABV5_CARHZ	up_Q2RHS4_Q2RHS4_MOOTA
da02256	pfam21_Q1X547_Q1X547_9FIRM	up_Q3AE22_Q3AE22_CARHZ	pfam21_Q1X547_Q1X547_9FIRM
da02265	up_Q1VSV5_Q1VSV5_9FLAO	up_Q2RYP7_Q2RYP7_SALRD	up_Q1VSV5_Q1VSV5_9FLAO
da02267	up_Q2S5L3_Q2S5L3_SALRD	up_Q1VZR7_Q1VZR7_9FLAO	pfam21_Q1XLQ5_Q1XLQ5_CYTJO
da02273	up_Q2SW15_Q2SW15_BURTA	up_Q2SW15_Q2SW15_BURTA	up_Q2SGN4_Q2SGN4_HAHCH
da02283	pfam21_Q1XS52_Q1XS52_CYTJO	pfam21_Q1XS52_Q1XS52_CYTJO	up_Q2YI93_Q2YI93_9ZZZZ
da02285	up_Q2VPI3_Q2VPI3_XENLA	up_Q2VPI3_Q2VPI3_XENLA	pfam21_Q1SHA0_Q1SHA0_MEDTR
da02287	up_Q2FQ96_Q2FQ96_METHJ	pfam21_Q2CN98_Q2CN98_9EURY	up_Q2FQ96_Q2FQ96_METHJ
da02292	up_Q2FUI8_Q2FUI8_METHJ	up_Q2FUI9_Q2FUI9_METHJ	up_Q2FUI8_Q2FUI8_METHJ
